id_product;product_name;Description;Détails;reference;ean13;isbn;price_ht;price_ttc;wholesale_price;weight;tax_rate;Editeur;combination_attributes;categories;image_urls;stock_quantity_total;active;date_add;date_upd
147;"Neuvaine à Saints Louis et Zélie Martin";"<p>Dans l’histoire des saints, Louis et Zélie Martin sont les premiers époux à avoir été canonisés ensemble le 18 mars 2015. Leur sainteté s’est formée au quotidien ; ils l’ont vécue dans une fidélité et une persévérance héroïque l’un avec l’autre et l’un par l’autre en mettant Dieu à la première place dans leur vie.</p>
<p>Cette neuvaine se propose de nous faire entrer dans leur famille et de recourir à leur intercession afin que nous aussi, à leur école, nous puissions donner de plus en plus de place à Dieu dans notre vie.</p>
<p>Que saints Louis et Zélie Martin nous inspirent de faire cette neuvaine avec zèle pour nous permettre de faire une plus grande place à Dieu dans notre famille et dans notre vie !</p>
<p>Cette neuvaine est portée par le sanctuaire Louis et Zélie d’Alençon. C’est à Alençon (Orne) que les saints époux Martin ont vécu, dans la seconde moitié du XIXe siècle, les dix-neuf années de leur vie conjugale.</p>
<p></p>
<p><em><span style=""text-decoration:underline;"">Témoignage</span> : « Ce petit mot dominical pour vous partager joie et reconnaissance suite à la neuvaine de Mr et Mme Martin et leurs enfants. La Famille est vraiment sacralisée dans le don d'Amour de Dieu notre Père, de Jésus son Fils notre Seigneur et Marie son épouse notre Sainte Vierge. Cela a apporté beaucoup d'espérance pour nous tous catholiques, ainsi que pour mes parents, mon frère et mon amie. Encore un grand merci pour tout votre dévouement, j'ai vraiment apprécié la mise en page.» Philippe</em></p>";"<p>Format 16 x 10.5 cm</p>
<p>64 pages</p>";147-UNITE;;;4.739336;5.00;0.000000;0.000000;5.500;;;"Accueil, Neuvaines";https://editions.mariedenazareth.com/img/p/5/0/5/505.jpg;0;0;"2023-02-16 16:27:59";"2025-07-07 14:58:05"
148;"Neuvaine à Padre Pio";"<p>Saint extraordinaire, <strong>Padre Pio</strong> (1887-1968) a été canonisé en 2002 par<strong> Jean-Paul II</strong>, qui a souligné sa piété et les miracles qui ont émaillé son parcours. </p>
<p>Au cours de cette neuvaine de prière, nous allons prier pour l'intercession de Padre Pio, en demandant tout spécialement sa protection et sa guérison. Nous allons également méditer sur sa vie et ses enseignements, pour apprendre à son exemple à imiter ses vertus dans notre propre vie.</p>
<p>Cette neuvaine bénéficiera d'une visibilité importante, car elle sera également promue en ligne auprès des centaines de milliers d'abonnés des services de l'association Marie de Nazareth</p>
<p><strong>Gino Testa est le représentant des groupes de Prière Padre Pio</strong> en France. Il intervient notamment sur Radio Maria pour l’enregistrement d’émissions consacrées à Padre Pio et organise des événements autour de la relique de <strong>Padre Pio</strong>. </p>";"<p>Format 16 x 10.5 cm</p>
<p>48 pages</p>";148-UNITE;9782491255817;978-2-491255-81-7;4.739336;5.00;0.333900;0.070000;5.500;;;"Accueil, Livres, Neuvaines";"https://editions.mariedenazareth.com/img/p/5/7/7/577.jpg, https://editions.mariedenazareth.com/img/p/5/7/8/578.jpg, https://editions.mariedenazareth.com/img/p/5/7/9/579.jpg, https://editions.mariedenazareth.com/img/p/5/8/0/580.jpg, https://editions.mariedenazareth.com/img/p/5/8/1/581.jpg, https://editions.mariedenazareth.com/img/p/5/8/2/582.jpg";289;1;"2023-02-16 16:29:37";"2025-07-07 14:58:05"
150;"Carte postale Marie qui défait les Noeuds - Version originale";"<p>À la demande de très nombreux fidèles attachés à la dévotion de Marie qui défait les nœuds, voici une réédition au format carte postale du tableau original !</p>
<p>C'est en 1700 que le peintre baroque Johann Melchior Schmidtner réalisa, pour l’église Saint-Pierre de Perlach à Augsbourg en Allemagne, à la demande de son curé, cet ex-voto en forme de tableau. Ce tableau, ornant le retable, représentait la Vierge Marie dénouant les nœuds du « ruban matrimonial » des grands-parents du chanoine, qui, guidés dans leur prière avaient évité de façon miraculeuse un divorce qui semblait inéluctable.</p>
<p>Depuis les années 1980, cette dévotion se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013. Une neuvaine à Marie qui défait les nœuds, écrite par le père Celeiro, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc</p>";"<p>10 cm x 15 cm</p>
<p>Carte postale cartonnée</p>";150-UNITE;9782491255893;978-2-491255-89-3;1.250000;1.50;0.610000;0.000000;20.000;"MDN Productions";"Quantité - Unité";"Accueil, Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/5/0/2/502.jpg;4;1;"2023-03-03 09:30:14";"2025-07-07 14:58:05"
150;"Carte postale Marie qui défait les Noeuds - Version originale";"<p>À la demande de très nombreux fidèles attachés à la dévotion de Marie qui défait les nœuds, voici une réédition au format carte postale du tableau original !</p>
<p>C'est en 1700 que le peintre baroque Johann Melchior Schmidtner réalisa, pour l’église Saint-Pierre de Perlach à Augsbourg en Allemagne, à la demande de son curé, cet ex-voto en forme de tableau. Ce tableau, ornant le retable, représentait la Vierge Marie dénouant les nœuds du « ruban matrimonial » des grands-parents du chanoine, qui, guidés dans leur prière avaient évité de façon miraculeuse un divorce qui semblait inéluctable.</p>
<p>Depuis les années 1980, cette dévotion se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013. Une neuvaine à Marie qui défait les nœuds, écrite par le père Celeiro, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc</p>";"<p>10 cm x 15 cm</p>
<p>Carte postale cartonnée</p>";150-LOT10;9782491255893;978-2-491255-89-3;2.916666;3.50;0.610000;0.050000;20.000;"MDN Productions";"Quantité - Lot de 10 (-30%)";"Accueil, Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/5/0/2/502.jpg;201;1;"2023-03-03 09:30:14";"2025-07-07 14:58:05"
151;"Signet Marie qui défait les Noeuds ""Nouvelle version""";"<p>Signet portant l'image de Marie qui défait les nœuds avec sa prière au dos.</p>
<p>Depuis les années 1980, la dévotion à Marie qui défait les nœuds se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013.</p>
<p>Une neuvaine à Marie qui défait les nœuds, écrite par le <em><strong>père Celeiro</strong></em>, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc.</p>
<p>En 2022, l’Association Marie de Nazareth a chargé <em><strong>Hélène Avot</strong></em>, artiste peintre de l’Atelier du Belvédère, de réaliser cette superbe copie modernisée du tableau pour diffuser encore plus largement la dévotion en France.</p>";"<p>5 cm x 21 cm</p>";151-LOT10;9782491255848;978-2-491255-84-8;3.333333;4.00;0.124400;0.041000;20.000;;"Quantité - Lot de 10 (-50%)";"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/5/0/1/501.jpg, https://editions.mariedenazareth.com/img/p/5/1/7/517.jpg";4;1;"2023-04-27 00:00:00";"2025-07-07 14:58:05"
151;"Signet Marie qui défait les Noeuds ""Nouvelle version""";"<p>Signet portant l'image de Marie qui défait les nœuds avec sa prière au dos.</p>
<p>Depuis les années 1980, la dévotion à Marie qui défait les nœuds se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013.</p>
<p>Une neuvaine à Marie qui défait les nœuds, écrite par le <em><strong>père Celeiro</strong></em>, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc.</p>
<p>En 2022, l’Association Marie de Nazareth a chargé <em><strong>Hélène Avot</strong></em>, artiste peintre de l’Atelier du Belvédère, de réaliser cette superbe copie modernisée du tableau pour diffuser encore plus largement la dévotion en France.</p>";"<p>5 cm x 21 cm</p>";151-UNITE;9782491255848;978-2-491255-84-8;0.833333;1.00;0.124400;0.000000;20.000;;"Quantité - Unité";"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/5/0/1/501.jpg, https://editions.mariedenazareth.com/img/p/5/1/7/517.jpg";19929;1;"2023-04-27 00:00:00";"2025-07-07 14:58:05"
152;"Soyez rationnel, devenez catholique ""Edition abrégée""";"<p>L’apologétique est la discipline philosophico-théologique qui se propose de défendre de manière rationnelle l'ensemble des vérités de foi. Il s'agit de ""la science des raisons de croire"". Trop oubliée aujourd'hui, elle retrouve sa force depuis quelques dizaines d'années en particulier dans le milieu anglo-saxon. Elle est un outil pertinent pour convaincre les sceptiques contemporains de la vérité du christianisme, en particulier dans notre monde occidental où l'idéologie scientiste a encore beaucoup d'emprise idéologique sur les masses.</p>
<p style=""text-align:center;""><strong>“Plus de 5000 exemplaires déjà vendus !”</strong></p>
<p><strong>Matthieu LAVAGNA</strong> est diplômé de philosophie et de théologie à l’institut docteur angélique depuis 2019. Il était en Master de mathématiques pour l’enseignement avant d’avoir été recruté par l’association Marie de Nazareth pour devenir apologète en septembre 2021. Passionné d’apologétique depuis quelques années, il se lance dans cet ouvrage dans la défense rationnelle de la foi catholique en procédant de manière méthodique. Il argumente en faveur de l'existence de Dieu, de l'existence historique de Jésus, de la fiabilité des évangiles et du Nouveau Testament, de la divinité de Jésus et enfin, sa résurrection. Il propose ensuite des arguments en faveur du catholicisme et répondant aux objections protestantes courantes, avant de se lancer dans une examination rationnelle des miracles catholiques les plus connus.</p>
<p></p>";"<p>22 cm x 15 cm</p>
<p>184 pages</p>";152-LOT4;9782491255862;978-2-491255-86-2;40.758293;43.00;1.410000;0.870000;5.500;;"Quantité - Lot de 4";"Accueil, Apologétique, Livres";"https://editions.mariedenazareth.com/img/p/5/4/9/549.jpg, https://editions.mariedenazareth.com/img/p/5/5/0/550.jpg, https://editions.mariedenazareth.com/img/p/5/5/1/551.jpg, https://editions.mariedenazareth.com/img/p/5/5/2/552.jpg, https://editions.mariedenazareth.com/img/p/5/5/3/553.jpg";8;1;"2023-08-24 00:00:00";"2025-07-07 14:58:05"
152;"Soyez rationnel, devenez catholique ""Edition abrégée""";"<p>L’apologétique est la discipline philosophico-théologique qui se propose de défendre de manière rationnelle l'ensemble des vérités de foi. Il s'agit de ""la science des raisons de croire"". Trop oubliée aujourd'hui, elle retrouve sa force depuis quelques dizaines d'années en particulier dans le milieu anglo-saxon. Elle est un outil pertinent pour convaincre les sceptiques contemporains de la vérité du christianisme, en particulier dans notre monde occidental où l'idéologie scientiste a encore beaucoup d'emprise idéologique sur les masses.</p>
<p style=""text-align:center;""><strong>“Plus de 5000 exemplaires déjà vendus !”</strong></p>
<p><strong>Matthieu LAVAGNA</strong> est diplômé de philosophie et de théologie à l’institut docteur angélique depuis 2019. Il était en Master de mathématiques pour l’enseignement avant d’avoir été recruté par l’association Marie de Nazareth pour devenir apologète en septembre 2021. Passionné d’apologétique depuis quelques années, il se lance dans cet ouvrage dans la défense rationnelle de la foi catholique en procédant de manière méthodique. Il argumente en faveur de l'existence de Dieu, de l'existence historique de Jésus, de la fiabilité des évangiles et du Nouveau Testament, de la divinité de Jésus et enfin, sa résurrection. Il propose ensuite des arguments en faveur du catholicisme et répondant aux objections protestantes courantes, avant de se lancer dans une examination rationnelle des miracles catholiques les plus connus.</p>
<p></p>";"<p>22 cm x 15 cm</p>
<p>184 pages</p>";152-UNITE;9782491255862;978-2-491255-86-2;15.165877;16.00;1.410000;0.000000;5.500;;"Quantité - Unité";"Accueil, Apologétique, Livres";"https://editions.mariedenazareth.com/img/p/5/4/9/549.jpg, https://editions.mariedenazareth.com/img/p/5/5/0/550.jpg, https://editions.mariedenazareth.com/img/p/5/5/1/551.jpg, https://editions.mariedenazareth.com/img/p/5/5/2/552.jpg, https://editions.mariedenazareth.com/img/p/5/5/3/553.jpg";503;1;"2023-08-24 00:00:00";"2025-07-07 14:58:05"
153;"Le Rosaire, les 20 mystères revisités - Version 2023";"<p><strong>La meilleure introduction à la prière du Rosaire</strong></p>
<p>Avec un langage imagé, enthousiaste, précis, Mgr Laurentin introduit de manière pédagogique et passionnée à la prière du Rosaire. Il détaille en amoureux de Marie chacun des Mystères, mettant son érudition et ses travaux de théologie mariale à la portée de tous. Cet ouvrage, véritable invitation pour découvrir et plonger dans la prière.</p>
<p>Expert au Concile Vatican II, membre de l'Académie pontificale de théologie, exégète et historien, Mgr René Laurentin (1917-2017) fur un théologien de référence en mariologie. Ses analyses les plus pointues portant sur les apparitions mariales qui ont jalonné tout le XXe siècle, dont celles de Medjugorje, font autorité dans le monde entier. </p>
<p>Préface de Mgr Michel Dubost.</p>";"<p>Format A5</p>
<p>120 pages</p>";153-LOT3;9782491255879;978-2-491255-87-9;16.113744;17.00;3.360000;0.400000;5.500;;"Quantité - Lot de 3";"Livres, Neuvaines, Vie spirituelle";"https://editions.mariedenazareth.com/img/p/6/1/6/616.jpg, https://editions.mariedenazareth.com/img/p/8/6/1/861.jpg";12;1;"2023-12-07 00:00:00";"2025-04-03 18:06:18"
153;"Le Rosaire, les 20 mystères revisités - Version 2023";"<p><strong>La meilleure introduction à la prière du Rosaire</strong></p>
<p>Avec un langage imagé, enthousiaste, précis, Mgr Laurentin introduit de manière pédagogique et passionnée à la prière du Rosaire. Il détaille en amoureux de Marie chacun des Mystères, mettant son érudition et ses travaux de théologie mariale à la portée de tous. Cet ouvrage, véritable invitation pour découvrir et plonger dans la prière.</p>
<p>Expert au Concile Vatican II, membre de l'Académie pontificale de théologie, exégète et historien, Mgr René Laurentin (1917-2017) fur un théologien de référence en mariologie. Ses analyses les plus pointues portant sur les apparitions mariales qui ont jalonné tout le XXe siècle, dont celles de Medjugorje, font autorité dans le monde entier. </p>
<p>Préface de Mgr Michel Dubost.</p>";"<p>Format A5</p>
<p>120 pages</p>";153-UNITE;9782491255879;978-2-491255-87-9;11.374408;12.00;3.360000;0.000000;5.500;;"Quantité - Unité";"Livres, Neuvaines, Vie spirituelle";"https://editions.mariedenazareth.com/img/p/6/1/6/616.jpg, https://editions.mariedenazareth.com/img/p/8/6/1/861.jpg";728;1;"2023-12-07 00:00:00";"2025-04-03 18:06:18"
154;"Traité de la vraie dévotion à la Sainte Vierge";"<p style=""text-align:center;""><strong><span style=""color:#d0121a;"">UN TRÉSOR SPIRITUEL POUR SEULEMENT 4,90 euros !</span></strong></p>
<p></p>
<p>Le Traité de la vraie dévotion est <strong>l'ouvrage le plus important</strong> de saint Louis-Marie Grignion de Montfort. Suivant la tradition catholique (saint Augustin, saint Bernard, saint Bonaventure, saint Jean Damascène) que résume Montfort, <strong>le salut passe par Marie de Nazareth</strong> : elle est l'espérance des vrais enfants de Dieu. C'est pourquoi, selon Louis-Marie Grignion, le chrétien a tout intérêt à s'abandonner complètement à l'amour de la Mère de Dieu, qui intercède sans cesse auprès de Jésus et du Père pour les hommes. </p>
<p>À la fin du Traité, Louis-Marie Grignion propose une <strong>prière de consécration</strong> à Marie comme remise totale de soi-même à sa protection afin qu'elle nous introduise à la connaissance de Jésus Christ, la Sagesse de Dieu incarnée.</p>
<p>Le Traité a nourri, et continue de nourrir, la spiritualité de générations de chrétiens. <strong>Saint Jean-Paul II</strong>, qui lui avait emprunté sa devise  « Totus tuus » et <strong>lui devait sa spiritualité mariale</strong>, disait qu’il avait constitué pour lui « un tournant décisif » : « Grâce à saint Louis-Marie Grignion de Montfort, j’ai compris que l’authentique dévotion à la Mère de Dieu est véritablement christocentrique (…).  Il s’en est suivi que la dévotion de mon enfance et même de mon adolescence envers la Mère du Christ a fait place à une nouvelle attitude, <strong>une dévotion venue</strong> <strong>du plus profond de ma foi</strong>, comme du cœur même de la réalité trinitaire et christologique. »</p>
<p><strong>Louis-Marie Grignion de Montfort</strong>, né le 31 janvier 1673 à Montfort-sur-Meu (Ille-et-Vilaine) et mort le 28 avril 1716 à Saint-Laurent-sur-Sèvre (Vendée), est un prêtre français, fondateur de deux congrégations religieuses : la Compagnie de Marie (Pères montfortains) et les Frères de Saint-Gabriel. Représentant majeur de la seconde génération de l'école française de spiritualité. Béatifié en 1888 par Léon XIII, il est canonisé en 1947 par Pie XII. </p>
<p></p>
<p style=""text-align:center;""></p>";"<p>16 cm x 10.5 cm</p>
<p>220 pages</p>";154-LOT4;9782491255886;978-2-491255-88-6;13.364928;14.10;0.000000;0.840000;5.500;;"Quantité - Lot de 4";"Accueil, Livres, Marie, Vie spirituelle";"https://editions.mariedenazareth.com/img/p/7/1/4/714.jpg, https://editions.mariedenazareth.com/img/p/7/1/5/715.jpg, https://editions.mariedenazareth.com/img/p/7/1/6/716.jpg, https://editions.mariedenazareth.com/img/p/7/1/7/717.jpg, https://editions.mariedenazareth.com/img/p/8/5/8/858.jpg";6;1;"2023-04-12 00:00:00";"2025-07-07 14:58:05"
154;"Traité de la vraie dévotion à la Sainte Vierge";"<p style=""text-align:center;""><strong><span style=""color:#d0121a;"">UN TRÉSOR SPIRITUEL POUR SEULEMENT 4,90 euros !</span></strong></p>
<p></p>
<p>Le Traité de la vraie dévotion est <strong>l'ouvrage le plus important</strong> de saint Louis-Marie Grignion de Montfort. Suivant la tradition catholique (saint Augustin, saint Bernard, saint Bonaventure, saint Jean Damascène) que résume Montfort, <strong>le salut passe par Marie de Nazareth</strong> : elle est l'espérance des vrais enfants de Dieu. C'est pourquoi, selon Louis-Marie Grignion, le chrétien a tout intérêt à s'abandonner complètement à l'amour de la Mère de Dieu, qui intercède sans cesse auprès de Jésus et du Père pour les hommes. </p>
<p>À la fin du Traité, Louis-Marie Grignion propose une <strong>prière de consécration</strong> à Marie comme remise totale de soi-même à sa protection afin qu'elle nous introduise à la connaissance de Jésus Christ, la Sagesse de Dieu incarnée.</p>
<p>Le Traité a nourri, et continue de nourrir, la spiritualité de générations de chrétiens. <strong>Saint Jean-Paul II</strong>, qui lui avait emprunté sa devise  « Totus tuus » et <strong>lui devait sa spiritualité mariale</strong>, disait qu’il avait constitué pour lui « un tournant décisif » : « Grâce à saint Louis-Marie Grignion de Montfort, j’ai compris que l’authentique dévotion à la Mère de Dieu est véritablement christocentrique (…).  Il s’en est suivi que la dévotion de mon enfance et même de mon adolescence envers la Mère du Christ a fait place à une nouvelle attitude, <strong>une dévotion venue</strong> <strong>du plus profond de ma foi</strong>, comme du cœur même de la réalité trinitaire et christologique. »</p>
<p><strong>Louis-Marie Grignion de Montfort</strong>, né le 31 janvier 1673 à Montfort-sur-Meu (Ille-et-Vilaine) et mort le 28 avril 1716 à Saint-Laurent-sur-Sèvre (Vendée), est un prêtre français, fondateur de deux congrégations religieuses : la Compagnie de Marie (Pères montfortains) et les Frères de Saint-Gabriel. Représentant majeur de la seconde génération de l'école française de spiritualité. Béatifié en 1888 par Léon XIII, il est canonisé en 1947 par Pie XII. </p>
<p></p>
<p style=""text-align:center;""></p>";"<p>16 cm x 10.5 cm</p>
<p>220 pages</p>";154-UNITE;9782491255886;978-2-491255-88-6;4.644550;4.90;0.000000;0.000000;5.500;;"Quantité - Unité";"Accueil, Livres, Marie, Vie spirituelle";"https://editions.mariedenazareth.com/img/p/7/1/4/714.jpg, https://editions.mariedenazareth.com/img/p/7/1/5/715.jpg, https://editions.mariedenazareth.com/img/p/7/1/6/716.jpg, https://editions.mariedenazareth.com/img/p/7/1/7/717.jpg, https://editions.mariedenazareth.com/img/p/8/5/8/858.jpg";59;1;"2023-04-12 00:00:00";"2025-07-07 14:58:05"
155;"Signet à la Miséricorde Divine";"<p>Signet portant l'image de la Divine Miséricorde, peinte en 1934 par <em><strong>Sainte Faustine</strong></em> suite à une révélation. Elle représente Jésus avec une main levée en signe de bénédiction, tandis que l'autre main est posée sur sa poitrine, d'où jaillit un rayon de lumière blanche et un autre rayon rouge. Le visage de Jésus est doux et empreint de compassion, avec les yeux fixés sur le spectateur.</p>
<p>Cette image est depuis devenue l'un des symboles les plus connus de la dévotion à la Divine Miséricorde dans l'Église. </p>";"<p>5 cm x 21 cm</p>";155-UNITE;9782491255824;978-2-491255-82-4;0.833333;1.00;0.124400;0.000000;20.000;;"Quantité - Unité";"Accueil, Carterie & objets";"https://editions.mariedenazareth.com/img/p/5/1/8/518.jpg, https://editions.mariedenazareth.com/img/p/5/1/9/519.jpg";17;1;"2023-04-27 00:00:00";"2025-07-07 14:58:05"
155;"Signet à la Miséricorde Divine";"<p>Signet portant l'image de la Divine Miséricorde, peinte en 1934 par <em><strong>Sainte Faustine</strong></em> suite à une révélation. Elle représente Jésus avec une main levée en signe de bénédiction, tandis que l'autre main est posée sur sa poitrine, d'où jaillit un rayon de lumière blanche et un autre rayon rouge. Le visage de Jésus est doux et empreint de compassion, avec les yeux fixés sur le spectateur.</p>
<p>Cette image est depuis devenue l'un des symboles les plus connus de la dévotion à la Divine Miséricorde dans l'Église. </p>";"<p>5 cm x 21 cm</p>";155-LOT10;9782491255824;978-2-491255-82-4;3.333333;4.00;0.124400;0.041000;20.000;;"Quantité - Lot de 10 (-50%)";"Accueil, Carterie & objets";"https://editions.mariedenazareth.com/img/p/5/1/8/518.jpg, https://editions.mariedenazareth.com/img/p/5/1/9/519.jpg";115;1;"2023-04-27 00:00:00";"2025-07-07 14:58:05"
156;"Carte postale Marie qui défait les Noeuds - Nouvelle version";"<p>Carte postale Marie qui défait les nœuds avec sa prière au dos.</p>
<p>Depuis les années 1980, la dévotion à Marie qui défait les nœuds se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013.</p>
<p>Une neuvaine à Marie qui défait les nœuds, écrite par le père Celeiro, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc.</p>
<p>En 2022, l’Association Marie de Nazareth a chargé Hélène Avot, artiste peintre de l’Atelier du Belvédère, de réaliser cette superbe copie modernisée du tableau pour diffuser encore plus largement la dévotion en France.</p>";"<p>11 cm x 15 cm</p>";156-UNITE;9782491255831;978-2-491255-83-1;1.250000;1.50;0.333900;0.000000;20.000;"MDN Productions";"Quantité - Unité";"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/5/6/0/560.jpg, https://editions.mariedenazareth.com/img/p/5/6/1/561.jpg";18;1;"2023-03-27 15:33:25";"2025-07-07 14:58:05"
156;"Carte postale Marie qui défait les Noeuds - Nouvelle version";"<p>Carte postale Marie qui défait les nœuds avec sa prière au dos.</p>
<p>Depuis les années 1980, la dévotion à Marie qui défait les nœuds se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013.</p>
<p>Une neuvaine à Marie qui défait les nœuds, écrite par le père Celeiro, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc.</p>
<p>En 2022, l’Association Marie de Nazareth a chargé Hélène Avot, artiste peintre de l’Atelier du Belvédère, de réaliser cette superbe copie modernisée du tableau pour diffuser encore plus largement la dévotion en France.</p>";"<p>11 cm x 15 cm</p>";156-LOT10;9782491255831;978-2-491255-83-1;2.916666;3.50;0.333900;0.053000;20.000;"MDN Productions";"Quantité - Lot de 10 (-30%)";"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/5/6/0/560.jpg, https://editions.mariedenazareth.com/img/p/5/6/1/561.jpg";76;1;"2023-03-27 15:33:25";"2025-07-07 14:58:05"
157;"Affiche A4 Marie qui défait les Noeuds - Nouvelle version";"<p>Depuis les années 1980, la dévotion à Marie qui défait les nœuds se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013.</p>
<p>Une neuvaine à Marie qui défait les nœuds, écrite par le père Celeiro, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc.</p>
<p>En 2022, l’Association Marie de Nazareth a chargé <em><strong>Hélène Avot</strong></em>, artiste peintre de l’Atelier du Belvédère, de réaliser cette superbe copie modernisée du tableau pour diffuser encore plus largement la dévotion en France.</p>";"<p>21 cm x 29.7 cm</p>";157-UNITE;9782491255909;978-2-491255-90-9;2.500000;3.00;0.194000;0.015000;20.000;"MDN Productions";"Quantité - Unité";"Accueil, Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/5/1/6/516.jpg;9;1;"2023-04-27 00:00:00";"2025-07-07 14:58:05"
157;"Affiche A4 Marie qui défait les Noeuds - Nouvelle version";"<p>Depuis les années 1980, la dévotion à Marie qui défait les nœuds se propage de manière extraordinaire à l'initiative du père Jorge Mario Bergoglio, devenu le pape François en 2013.</p>
<p>Une neuvaine à Marie qui défait les nœuds, écrite par le père Celeiro, curé de la paroisse de San Juan Bautista de Buenos Aires, est traduite en plus de vingt langues et très largement diffusée dans le monde entier : on la prie pour tous les nœuds de la vie quotidienne : difficultés relationnelles, problèmes de santé, questions liées au travail, etc.</p>
<p>En 2022, l’Association Marie de Nazareth a chargé <em><strong>Hélène Avot</strong></em>, artiste peintre de l’Atelier du Belvédère, de réaliser cette superbe copie modernisée du tableau pour diffuser encore plus largement la dévotion en France.</p>";"<p>21 cm x 29.7 cm</p>";157-LOT10;9782491255909;978-2-491255-90-9;5.750000;6.90;0.194000;0.085000;20.000;"MDN Productions";"Quantité - Lot de 10 (-33%)";"Accueil, Carterie & objets, Marie qui défait les nœuds";https://editions.mariedenazareth.com/img/p/5/1/6/516.jpg;128;1;"2023-04-27 00:00:00";"2025-07-07 14:58:05"
158;"Les travers de la zététique _réponse au livre de Thomas Durand";"<p>Dans cet essai percutant, l'approche pseudo-scientifique de la zététique, qui prétend explorer les phénomènes paranormaux et les pseudo-sciences, est définitivement réfutée. <em><strong>Matthieu Lavagna</strong></em>, philosophe et théologien, démontre comment la zététique constitue une véritable imposture intellectuelle qui se base sur des méthodes trompeuses pour discréditer les recherches sérieuses et raisonnements bien fondés rendant la foi chrétienne crédible.</p>
<p>En prenant pour exemple concret les sophismes d'un auteur comme <strong><em>Thomas Durand</em>, <em>Matthieu Lavagna</em></strong> met en lumière les conséquences négatives de cette imposture notamment pour la confiance en la science en général. Et de rappeler que la foi chrétienne n'est pas ennemie de la raison, bien au contraire.</p>
<p><strong><em>Matthieu Lavagna</em></strong> est notamment l'auteur de Soyez rationnels, devenez catholique (ed. Marie de Nazareth).</p>";"<p>250 pages</p>
<p>format A5</p>";158-UNITE;9782491255855;978-2-491255-85-5;22.748815;24.00;1.146000;0.390000;5.500;;;"Accueil, Apologétique, Livres";"https://editions.mariedenazareth.com/img/p/6/5/4/654.jpg, https://editions.mariedenazareth.com/img/p/6/5/5/655.jpg, https://editions.mariedenazareth.com/img/p/6/5/6/656.jpg";54;1;"2024-01-15 00:00:00";"2025-07-07 14:58:05"
159;"Réponse à Jean Staune ??";;;159-UNITE;;;0.000000;0.00;0.000000;0.000000;5.500;;;Accueil;https://editions.mariedenazareth.com/img/p/5/2/3/523.jpg;0;0;"2023-03-31 14:40:26";"2025-07-07 14:58:05"
160;"Il n'y a aucune erreur doctrinale dans les écrits de Maria Valtorta ?";;;160-UNITE;;;0.000000;0.00;0.000000;0.000000;5.500;;;Accueil;;0;0;"2023-05-05 14:29:54";"2025-07-07 14:58:05"
